,C1_corr,C1_pval,C1_qval,C1_ci_low,C1_ci_high,C5_1_corr,C5_1_pval,C5_1_qval,C5_1_ci_low,C5_1_ci_high
PF3D7_1313200,-0.024964867528255417,0.09204791546671505,0.12472691353332689,-0.05396762583078657,0.00407997684443059,0.02495682790078472,0.09215273481743286,0.12483787025553633,-0.004088021349888156,0.05395960461772004
PF3D7_1328500,-0.024969354947555505,0.09198945087124019,0.12468135401640684,-0.053972102970227476,0.004075486700785975,0.024962649957509818,0.0920768182258853,0.12479977063886534,-0.004082195761046939,0.053965413339660595
PF3D7_1449300.1,-0.025007900344089302,0.09148848728111719,0.12410289666592628,-0.05401056001826084,0.004036917854828197,0.02500058598036873,0.09158338112191072,0.12416450293108316,-0.004044236674947986,0.0540032624261413
PF3D7_0625300,-0.0250381266655385,0.09109717962401544,0.12360550000890334,-0.05404071699887111,0.004006673084485479,0.025039260350385794,0.09108252923892973,0.12361904117095411,-0.00400553870665006,0.05404184808195381
PF3D7_0214000,-0.0250504727874162,0.09093773508959743,0.1234559081457099,-0.054053034782849736,0.003994319411761835,0.025036478515038565,0.09111848172503156,0.12363440383290981,-0.00400832224231789,0.05403907263068258
PF3D7_0206100,-0.025206739442692746,0.08893894858341418,0.12080773557243729,-0.054208941998330755,0.003837956418092332,0.025203954677491213,0.08897425594623852,0.12085569434213021,-0.0038407429125311833,0.05420616365093644
PF3D7_0821200,-0.025477271156848263,0.0855623790165013,0.11634721763311297,-0.054478848100624484,0.003567254563334697,0.02547304714328916,0.08561429248298456,0.11641780925822257,-0.0035714812661395996,0.054474633887779504
PF3D7_1432000,-0.025641232997492394,0.0835668503261185,0.11381873047131309,-0.054642428712470256,0.0034031875333467446,0.025636067263573457,0.08362914100002901,0.11390357087629459,-0.0034083566051865176,0.054637275013184564
PF3D7_1247100,-0.02578704618354123,0.08182400923600018,0.11165706969969683,-0.05478790155951007,0.003257279487555372,0.02577928499235705,0.08191602679044428,0.11175225291145416,-0.003265045758994776,0.054780158514554374
PF3D7_1367400,-0.02583574660406996,0.08124852289649899,0.1109320828121677,-0.05483648803530962,0.0032085471091462267,0.02582568723018522,0.08136712330942451,0.11109401302774799,-0.0032186130954339615,0.05482645220866921
PF3D7_1436200,-0.025846013329495977,0.08112762245493878,0.11079715295274496,-0.054846730722075604,0.0031982736289482136,0.02584452534424133,0.08114513584410787,0.11082107123852447,-0.0031997625935707725,0.054845246221189435
PF3D7_1002300,-0.025853180880786225,0.081043304289609,0.11071212417788447,-0.05485388148753927,0.003191101358286957,0.025852426703425305,0.08105217298765145,0.1107242395822054,-0.003191856032365775,0.05485312907654089
PF3D7_1119000,-0.02590276948457137,0.08046189631035058,0.10994779678237124,-0.0549033538773325,0.0031414800217466478,0.025909029206173266,0.08038874472521178,0.10984783821830599,-0.0031352161580213878,0.054909598918764145
PF3D7_1420100,-0.025943712409204192,0.07998441207881903,0.10932509918943156,-0.05494420074234853,0.003100509963452856,0.02594124123521782,0.08001316596818586,0.10936440086991418,-0.0031029827778985323,0.05494173536894242
PF3D7_0302000,-0.02595158564533428,0.07989285727195208,0.10922970597873263,-0.054952055495294,0.0030926314984004535,0.025953635332631314,0.07986903622589009,0.1092268917759516,-0.0030905804492348515,0.05495410037016267
PF3D7_0509000,-0.026002008421961275,0.07930852705213808,0.10851949216866985,-0.05500235981446526,0.0030421751485581443,0.026005718230144928,0.07926567305941637,0.1084608541671785,-0.003038462864416344,0.055006060901439294
PF3D7_1014100,-0.02605106791657718,0.0787433342566197,0.10780490851990568,-0.055051303913062434,0.002993082846504746,0.02604711595732751,0.07878874139297194,0.10786707393653196,-0.0029970374537230723,0.055047361254633415
PF3D7_0500900,-0.02611734573231662,0.07798498330551518,0.10682495393296416,-0.0551174256111385,0.00292676048663933,0.02611687788662867,0.07799031549128965,0.1068322580378774,-0.002927228647653387,0.05511695886835434
PF3D7_0822100,-0.026154914174016775,0.07755777142787158,0.10629777574999658,-0.055154905447272425,0.0028891666824016303,0.026145434523029754,0.07766538971164572,0.10644527333772524,-0.0028986527408660016,0.05514544816185125
PF3D7_0201500,-0.026219915834080322,0.07682310297902857,0.10531962683740628,-0.05521975360720955,0.0028241209456673112,0.026218774030166623,0.07683595889181204,0.10533725148265628,-0.002825263525942127,0.05521861450175406
PF3D7_1143600,-0.02630015568620167,0.07592403846015952,0.10411550519987449,-0.05529980363711549,0.002743826345133914,0.02631990833688852,0.075704036857949,0.10381381447815466,-0.002724060159582012,0.05531950950207097
PF3D7_0808400,-0.026348789881382444,0.07538329550138245,0.10345878045431735,-0.05534832259765378,0.0026951587840914506,0.0263492379787376,0.07537832794578397,0.10345196280007923,-0.0026947103786760136,0.05534876963264313
PF3D7_0910500,-0.02640745084468734,0.07473525456403324,0.1025974405516638,-0.055406844386513034,0.00263645739292737,0.026397546084883598,0.074844354411631,0.1027472141115908,-0.002646368992921295,0.05539696313995402
PF3D7_1356400,-0.026461012783398907,0.07414752323774956,0.10181844572647471,-0.05546027907430942,0.002582858365671555,0.026455930696331884,0.07420312597907172,0.10189479871107003,-0.0025879439789556606,0.05545520906825167
PF3D7_0509300,-0.026485284689047754,0.0738824354067203,0.10150997626781529,-0.055484493260769326,0.0025585695981865794,0.026481076088895893,0.0739283444363811,0.10157305248458713,-0.002562781124533649,0.05548029467121674
PF3D7_1112500,-0.026520676487992226,0.07349728907133338,0.1010361254037311,-0.055519800836012864,0.0025231531509355485,0.02651999801464805,0.07350465700249281,0.10107393794397573,-0.0025238320974815087,0.05551912397794876
PF3D7_0528200,-0.026531345911778175,0.07338150305819763,0.10090459283536819,-0.055530444854989626,0.002512476282229913,0.026525882966488005,0.07344076902632668,0.10101376260431176,-0.002517943040285976,0.05552499491826215
PF3D7_1436300,-0.026535722800746904,0.07333404763140652,0.10086697316032593,-0.05553481132030538,0.0025080963372364493,0.026530586211486164,0.07338974249302485,0.10097124933456463,-0.002513236512845205,0.055529686963826846
PF3D7_1016900,-0.02655218186824953,0.07315581846457796,0.10064941142371622,-0.05555123118026493,0.0024916257677345508,0.02650114286488302,0.07370965755823686,0.10132806663511114,-0.002542700387073904,0.05550031370704838
PF3D7_1441100,-0.026619543793056807,0.07243006899738799,0.09970557221554864,-0.055618432477137165,0.0024242166045432517,0.026607360599038607,0.07256089108489823,0.0998582704565682,-0.0024364083617294387,0.055606278354026525
PF3D7_1459700,-0.02668330815711686,0.07174851802868906,0.09882157299286234,-0.05568204454977077,0.0023604072817499035,0.02667647714122678,0.07182127983328845,0.09892179019848374,-0.002367243125337947,0.055675229859975944
PF3D7_1477800,-0.026701525478158846,0.07155476804828623,0.09858176800284067,-0.055700218318292485,0.002342177072671114,0.02670118112763293,0.07155842640424263,0.09858680815890579,-0.0023425216669904635,0.05569987479119056
PF3D7_1251700,-0.02684041046040163,0.07009170607815045,0.09664567934237282,-0.05583877063371885,0.0022031932001637766,0.026834137084014338,0.07015725867019065,0.09673606628178211,-0.002209471067579489,0.05583251230783607
PF3D7_1201300,-0.026929311110668635,0.06916814278331021,0.09542465877664484,-0.05592745775682344,0.002114228660986712,0.026926985405765026,0.06919217595553225,0.09545781504145584,-0.0021165560431264277,0.05592513764377277
PF3D7_1102300,-0.02693181410786719,0.06914228518090045,0.09541521290155054,-0.05592995473554303,0.0021117238583420656,0.0269436620675013,0.06901999566908454,0.09524645539266849,-0.002099867347667294,0.05594177420173096
PF3D7_0608200,-0.027062252239306507,0.06780571854284913,0.09364801908821127,-0.05606007872534126,0.001981191135732245,0.02705624588021794,0.06786679417764394,0.09373237203566179,-0.001987201872252638,0.056054086853348235
PF3D7_0513400,-0.027093421435633543,0.0674895000412319,0.09326261032680146,-0.0560911727092813,0.0019499991896060448,0.027091176989326508,0.06751222985644595,0.09329402027794664,-0.0019522452759796983,0.05608893368078295
PF3D7_0819200,-0.027141786644075877,0.06700122611598552,0.09261337203969468,-0.05613942109938557,0.001901598568439692,0.02714091771831489,0.06700997269706735,0.09262546212244038,-0.001902468131623468,0.05613855427356896
PF3D7_1335000,-0.02714430673487639,0.06697586426941698,0.09260381894440876,-0.05614193509960209,0.001899076628713498,0.02714375041574083,0.0669814623089657,0.09261155904371869,-0.0018996333560378535,0.056141380125016536
PF3D7_1467300,-0.02721875094539754,0.06623022431216732,0.09162334504486434,-0.05621619922664841,0.0018245776337427525,0.02721714996940081,0.0662461876047071,0.0916454287728845,-0.0018261797913103066,0.05621460212685163
PF3D7_0420100,-0.027286124592350587,0.06556130962957456,0.09072297023182649,-0.05628340961749956,0.0017571541277451015,0.02728100029475386,0.06561198948720552,0.09079310042356893,-0.0017622822267937873,0.05627829774605202
PF3D7_0321000,-0.027296953098761043,0.06545432063824852,0.09059989941626291,-0.05629421186035707,0.0017463175831999612,0.027289543229099385,0.06552751688542824,0.09070121545724333,-0.001753732954036633,0.05628681996339058
PF3D7_1455900,-0.02733872072755212,0.06504299067290319,0.09005538487925548,-0.05633587812198619,0.0017045188858819595,0.027343817391630037,0.06499294465794793,0.08998609358296294,-0.0016994184237425999,0.05634096240989662
PF3D7_0730900,-0.027352973508619854,0.0649031171439216,0.089886519024653,-0.05635009628942095,0.001690255479769412,0.027350424609450686,0.06492811322743357,0.08992113694494731,-0.0016928062799384726,0.05634755358125186
PF3D7_1249000,-0.02738016089643003,0.06463699419740464,0.08954266460854923,-0.056377217618606604,0.0016630477917607674,0.027377561496123467,0.06466239937409224,0.08957785880722301,-0.0016656491348389266,0.05637462453604973
PF3D7_1404600.3,-0.02748271670952743,0.06364121898184986,0.08821189673292032,-0.05647952386127427,0.0015604150155651463,0.027487843703854122,0.06359177226508812,0.08814335956875927,-0.0015552841576225848,0.05648463836303542
PF3D7_1364800,-0.02750816188641104,0.06339612773395843,0.08792074194438722,-0.05650490702282277,0.001534950648590321,0.027503273467767073,0.0634431530238212,0.08796165332225375,-0.0015398427568755631,0.056500030521208944
PF3D7_1007600,-0.027578768451322764,0.06272011632523501,0.08703131430366451,-0.056575341308121856,0.001464290636776814,0.027577270230444262,0.06273439868645314,0.08705113270868353,-0.0014657899947720752,0.05657384674589093
PF3D7_1126700,-0.027656105972031816,0.06198650872240232,0.0860609370062897,-0.056652489794515114,0.001386894241243324,0.02764838247794138,0.06205945170670095,0.08613838166922899,-0.0013946236306463073,0.056644785194347014
PF3D7_1470200,-0.027731298935614622,0.06128006318446969,0.08510366273460249,-0.05672749863366738,0.00131164370181557,0.027727102876549913,0.06131930924508004,0.08515816632569362,-0.0013158429825011722,0.05672331285808383
PF3D7_0612100,-0.027733103190695,0.06126319424254508,0.08510366273460249,-0.056729298466660784,0.0013098380611619353,0.027731326726554636,0.0612798033230142,0.08512685659513099,-0.001311615889535005,0.056727526356495424
PF3D7_1450100,-0.027746535415836923,0.06113773000832527,0.08495300855807988,-0.05674269776455341,0.0012963955148226466,0.027739290570356817,0.061205374325031675,0.08507055489818166,-0.0013036459284788053,0.05673547068011145
PF3D7_0522100,-0.027748296328277106,0.06112129791805811,0.08495300855807988,-0.056744454359584896,0.001294633248535448,0.02773601665276652,0.061235962848631184,0.08508950651641194,-0.0013069223613045686,0.056732204787668564
PF3D7_1352900,-0.02777265591509334,0.06089435946423186,0.08466171472326307,-0.05676875420309809,0.0012702549147650245,0.02776842812620111,0.06093369621707542,0.0847164047959838,-0.0012744859598074274,0.05676453678556773
PF3D7_1144500,-0.027829022181830025,0.06037191521951979,0.08400516841884387,-0.05682498209657193,0.0012138451366193288,0.027824632643618206,0.060412466916109096,0.08406159452507667,-0.0012182380699303436,0.05682060334081966
PF3D7_1356700,-0.027871544400481917,0.0599802501512599,0.08348332654164543,-0.05686739980592294,0.0011712899710278415,0.02786642327951237,0.060027308103203614,0.08354882400720437,-0.0011764150655005515,0.05686229127697114
PF3D7_0825600,-0.027890661584734383,0.05980485251261514,0.08333163652437962,-0.05688646997066245,0.0011521579401788337,0.027894677107008697,0.05976806471825847,0.08325726250928095,-0.0011481392967077704,0.05689047561390316
PF3D7_1115300,-0.02792049721651812,0.059531964370277614,0.08297443187293067,-0.05691623217818576,0.0011222990952608042,0.027913562298609904,0.059595301501144185,0.08306270986788189,-0.0011292394133901704,0.056909314331421955
PF3D7_1353100,-0.027957134315419383,0.05919828077078205,0.08257814652266679,-0.05695277904419992,0.00108563342061273,0.027949912144495777,0.05926393583683974,0.08266145938735887,-0.0010928612307744884,0.056945574666787575
PF3D7_0615800,-0.027988224585823184,0.058916335010814294,0.08225343127100888,-0.05698379268195382,0.0010545188395582464,0.027978765684618837,0.059001995982037175,0.08237812589055249,-0.0010639851429845879,0.05697435710138307
PF3D7_0304300,-0.027989924652943733,0.058900949940859926,0.08225343127100888,-0.05698548855706136,0.001052817441469792,0.027978362337268553,0.0590056510413501,0.08237812589055249,-0.0010643888058654053,0.056973954748358285
PF3D7_1010300,-0.028082928737594787,0.05806435857043485,0.08113168587556027,-0.05707826305796629,0.0009597402885152147,0.028084329148397574,0.058051837398929974,0.08111419039677883,-0.0009583387736393961,0.057079660007980496
PF3D7_1007300,-0.028229007654789955,0.05677028845791364,0.07936770968531158,-0.057223980363431196,0.0008135455890600381,0.028222740134494186,0.05682531384556296,0.07942251467303829,-0.0008198181024867447,0.05721772838346226
PF3D7_0804900,-0.028249322529055085,0.05659223955765781,0.07914083319584413,-0.0572442448513009,0.0007932145148823758,0.028248821349204343,0.05659662653271459,0.07914696811582461,-0.0007937160946833092,0.05724374491479949
PF3D7_1130700,-0.02825827651834924,0.05651391031135815,0.07905332102918243,-0.057253176624688235,0.0007842533776871123,0.02826312577431153,0.05647152682348575,0.07899518963674153,-0.0007794002486538219,0.05725801384713523
PF3D7_1422400,-0.028280443824109797,0.05632037935107176,0.07880456759493425,-0.057275288910771334,0.0007620683558683033,0.02826303120320067,0.056472353141388446,0.07899518963674153,-0.0007794948953111331,0.057257919510717285
PF3D7_1355200,-0.02829819737252974,0.05616578056859924,0.07863209279603894,-0.05729299837402895,0.0007443005982380758,0.02829182866997124,0.05622119887170355,0.07870967842038497,-0.0007506744001534278,0.057286645488170314
PF3D7_0608900,-0.028299868794326548,0.05615124395373138,0.07863209279603894,-0.057294665644453645,0.0007426278377595301,0.028300904317435403,0.05614223941959615,0.0786210657497079,-0.0007415914851938866,0.05729569859551433
PF3D7_0609700,-0.028339743456346506,0.05580537523386,0.07817113544480696,-0.05733444122034823,0.0007027211909780279,0.02832802839802623,0.055906805939877645,0.07831321769808705,-0.0007144456559233354,0.05732275528278891
PF3D7_0904700,-0.028376370734782035,0.0554892387915965,0.07777170887881119,-0.05737097740110235,0.0006660644511033097,0.02837530683648061,0.0554984004042011,0.0777845494634698,-0.0006671292062603036,0.05736991614997502
PF3D7_0816000,-0.0284433067591632,0.05491535616618324,0.0770319096137713,-0.0574377467446287,0.0005990743845547886,0.028435909887474606,0.05497852987287481,0.07712052583341496,-0.0006064772410699775,0.05743036830502048
